id_foco_queimada,mes_ano,tipo_area,quantidade,id_estado
1,2025-01-01,Fogo em áreas de desmatamento consolidado,14.0,1
2,2025-01-01,Fogo em áreas de desmatamento consolidado,2.0,2
3,2025-01-01,Fogo em áreas de desmatamento consolidado,32.0,3
4,2025-01-01,Fogo em áreas de desmatamento consolidado,163.0,4
5,2025-01-01,Fogo em áreas de desmatamento consolidado,142.0,5
6,2025-01-01,Fogo em áreas de desmatamento consolidado,241.0,6
7,2025-01-01,Fogo em áreas de desmatamento consolidado,16.0,7
8,2025-01-01,Fogo em áreas de desmatamento consolidado,69.0,8
9,2025-01-01,Fogo em áreas de desmatamento consolidado,4.0,9
10,2025-01-01,Fogo em áreas de desmatamento recente,20.0,1
11,2025-01-01,Fogo em áreas de desmatamento recente,14.0,3
12,2025-01-01,Fogo em áreas de desmatamento recente,17.0,4
13,2025-01-01,Fogo em áreas de desmatamento recente,28.0,5
14,2025-01-01,Fogo em áreas de desmatamento recente,83.0,6
15,2025-01-01,Fogo em áreas de desmatamento recente,8.0,7
16,2025-01-01,Fogo em áreas de desmatamento recente,112.0,8
17,2025-01-01,Fogo em outras áreas,1.0,4
18,2025-01-01,Fogo em áreas de vegetação nativa,1.0,1
19,2025-01-01,Fogo em áreas de vegetação nativa,1.0,2
20,2025-01-01,Fogo em áreas de vegetação nativa,14.0,3
21,2025-01-01,Fogo em áreas de vegetação nativa,5.0,4
22,2025-01-01,Fogo em áreas de vegetação nativa,3.0,5
23,2025-01-01,Fogo em áreas de vegetação nativa,29.0,6
24,2025-01-01,Fogo em áreas de vegetação nativa,1.0,7
25,2025-01-01,Fogo em áreas de vegetação nativa,202.0,8
26,2025-02-01,Fogo em áreas de desmatamento consolidado,4.0,1
27,2025-02-01,Fogo em áreas de desmatamento consolidado,5.0,3
28,2025-02-01,Fogo em áreas de desmatamento consolidado,9.0,4
29,2025-02-01,Fogo em áreas de desmatamento consolidado,152.0,5
30,2025-02-01,Fogo em áreas de desmatamento consolidado,71.0,6
31,2025-02-01,Fogo em áreas de desmatamento consolidado,17.0,7
32,2025-02-01,Fogo em áreas de desmatamento consolidado,19.0,8
33,2025-02-01,Fogo em áreas de desmatamento recente,4.0,3
34,2025-02-01,Fogo em áreas de desmatamento recente,3.0,4
35,2025-02-01,Fogo em áreas de desmatamento recente,26.0,5
36,2025-02-01,Fogo em áreas de desmatamento recente,14.0,6
37,2025-02-01,Fogo em áreas de desmatamento recente,5.0,7
38,2025-02-01,Fogo em áreas de desmatamento recente,30.0,8
39,2025-02-01,Fogo em outras áreas,2.0,3
40,2025-02-01,Fogo em outras áreas,1.0,8
41,2025-02-01,Fogo em áreas de vegetação nativa,1.0,1
42,2025-02-01,Fogo em áreas de vegetação nativa,1.0,2
43,2025-02-01,Fogo em áreas de vegetação nativa,1.0,5
44,2025-02-01,Fogo em áreas de vegetação nativa,1.0,6
45,2025-02-01,Fogo em áreas de vegetação nativa,3.0,7
46,2025-02-01,Fogo em áreas de vegetação nativa,33.0,8
47,2025-03-01,Fogo em áreas de desmatamento consolidado,1.0,2
48,2025-03-01,Fogo em áreas de desmatamento consolidado,17.0,3
49,2025-03-01,Fogo em áreas de desmatamento consolidado,3.0,4
50,2025-03-01,Fogo em áreas de desmatamento consolidado,259.0,5
51,2025-03-01,Fogo em áreas de desmatamento consolidado,43.0,6
52,2025-03-01,Fogo em áreas de desmatamento consolidado,13.0,7
53,2025-03-01,Fogo em áreas de desmatamento consolidado,111.0,8
54,2025-03-01,Fogo em áreas de desmatamento consolidado,2.0,9
55,2025-03-01,Fogo em áreas de desmatamento recente,2.0,3
56,2025-03-01,Fogo em áreas de desmatamento recente,23.0,5
57,2025-03-01,Fogo em áreas de desmatamento recente,15.0,6
58,2025-03-01,Fogo em áreas de desmatamento recente,2.0,7
59,2025-03-01,Fogo em áreas de desmatamento recente,190.0,8
60,2025-03-01,Fogo em áreas de vegetação nativa,5.0,3
61,2025-03-01,Fogo em áreas de vegetação nativa,6.0,5
62,2025-03-01,Fogo em áreas de vegetação nativa,4.0,6
63,2025-03-01,Fogo em áreas de vegetação nativa,89.0,8
64,2025-04-01,Fogo em áreas de desmatamento consolidado,2.0,1
65,2025-04-01,Fogo em áreas de desmatamento consolidado,4.0,3
66,2025-04-01,Fogo em áreas de desmatamento consolidado,12.0,4
67,2025-04-01,Fogo em áreas de desmatamento consolidado,101.0,5
68,2025-04-01,Fogo em áreas de desmatamento consolidado,52.0,6
69,2025-04-01,Fogo em áreas de desmatamento consolidado,8.0,7
70,2025-04-01,Fogo em áreas de desmatamento consolidado,7.0,8
71,2025-04-01,Fogo em áreas de desmatamento consolidado,2.0,9
72,2025-04-01,Fogo em áreas de desmatamento recente,5.0,3
73,2025-04-01,Fogo em áreas de desmatamento recente,16.0,5
74,2025-04-01,Fogo em áreas de desmatamento recente,8.0,6
75,2025-04-01,Fogo em áreas de desmatamento recente,5.0,8
76,2025-04-01,Fogo em áreas de vegetação nativa,3.0,5
77,2025-04-01,Fogo em áreas de vegetação nativa,2.0,8
78,2024-01-01,Fogo em áreas de desmatamento consolidado,2.0,1
79,2024-01-01,Fogo em áreas de desmatamento consolidado,2.0,2
80,2024-01-01,Fogo em áreas de desmatamento consolidado,65.0,3
81,2024-01-01,Fogo em áreas de desmatamento consolidado,112.0,4
82,2024-01-01,Fogo em áreas de desmatamento consolidado,372.0,5
83,2024-01-01,Fogo em áreas de desmatamento consolidado,373.0,6
84,2024-01-01,Fogo em áreas de desmatamento consolidado,22.0,7
85,2024-01-01,Fogo em áreas de desmatamento consolidado,139.0,8
86,2024-01-01,Fogo em áreas de desmatamento consolidado,5.0,9
87,2024-01-01,Fogo em áreas de desmatamento recente,5.0,1
88,2024-01-01,Fogo em áreas de desmatamento recente,50.0,3
89,2024-01-01,Fogo em áreas de desmatamento recente,14.0,4
90,2024-01-01,Fogo em áreas de desmatamento recente,129.0,5
91,2024-01-01,Fogo em áreas de desmatamento recente,220.0,6
92,2024-01-01,Fogo em áreas de desmatamento recente,13.0,7
93,2024-01-01,Fogo em áreas de desmatamento recente,198.0,8
94,2024-01-01,Fogo em áreas de desmatamento recente,1.0,9
95,2024-01-01,Fogo em outras áreas,2.0,6
96,2024-01-01,Fogo em áreas de vegetação nativa,1.0,1
97,2024-01-01,Fogo em áreas de vegetação nativa,1.0,2
98,2024-01-01,Fogo em áreas de vegetação nativa,45.0,3
99,2024-01-01,Fogo em áreas de vegetação nativa,7.0,4
100,2024-01-01,Fogo em áreas de vegetação nativa,13.0,5
101,2024-01-01,Fogo em áreas de vegetação nativa,21.0,6
102,2024-01-01,Fogo em áreas de vegetação nativa,1.0,7
103,2024-01-01,Fogo em áreas de vegetação nativa,266.0,8
104,2024-02-01,Fogo em áreas de desmatamento consolidado,1.0,2
105,2024-02-01,Fogo em áreas de desmatamento consolidado,63.0,3
106,2024-02-01,Fogo em áreas de desmatamento consolidado,9.0,4
107,2024-02-01,Fogo em áreas de desmatamento consolidado,578.0,5
108,2024-02-01,Fogo em áreas de desmatamento consolidado,139.0,6
109,2024-02-01,Fogo em áreas de desmatamento consolidado,33.0,7
110,2024-02-01,Fogo em áreas de desmatamento consolidado,571.0,8
111,2024-02-01,Fogo em áreas de desmatamento recente,5.0,1
112,2024-02-01,Fogo em áreas de desmatamento recente,48.0,3
113,2024-02-01,Fogo em áreas de desmatamento recente,7.0,4
114,2024-02-01,Fogo em áreas de desmatamento recente,74.0,5
115,2024-02-01,Fogo em áreas de desmatamento recente,98.0,6
116,2024-02-01,Fogo em áreas de desmatamento recente,8.0,7
117,2024-02-01,Fogo em áreas de desmatamento recente,707.0,8
118,2024-02-01,Fogo em outras áreas,2.0,3
119,2024-02-01,Fogo em outras áreas,3.0,8
120,2024-02-01,Fogo em áreas de vegetação nativa,2.0,1
121,2024-02-01,Fogo em áreas de vegetação nativa,27.0,3
122,2024-02-01,Fogo em áreas de vegetação nativa,6.0,5
123,2024-02-01,Fogo em áreas de vegetação nativa,19.0,6
124,2024-02-01,Fogo em áreas de vegetação nativa,3.0,7
125,2024-02-01,Fogo em áreas de vegetação nativa,775.0,8
126,2024-03-01,Fogo em áreas de desmatamento consolidado,5.0,1
127,2024-03-01,Fogo em áreas de desmatamento consolidado,14.0,3
128,2024-03-01,Fogo em áreas de desmatamento consolidado,8.0,4
129,2024-03-01,Fogo em áreas de desmatamento consolidado,1006.0,5
130,2024-03-01,Fogo em áreas de desmatamento consolidado,69.0,6
131,2024-03-01,Fogo em áreas de desmatamento consolidado,65.0,7
132,2024-03-01,Fogo em áreas de desmatamento consolidado,366.0,8
133,2024-03-01,Fogo em áreas de desmatamento consolidado,5.0,9
134,2024-03-01,Fogo em áreas de desmatamento recente,2.0,1
135,2024-03-01,Fogo em áreas de desmatamento recente,15.0,3
136,2024-03-01,Fogo em áreas de desmatamento recente,99.0,5
137,2024-03-01,Fogo em áreas de desmatamento recente,29.0,6
138,2024-03-01,Fogo em áreas de desmatamento recente,12.0,7
139,2024-03-01,Fogo em áreas de desmatamento recente,410.0,8
140,2024-03-01,Fogo em áreas de desmatamento recente,1.0,9
141,2024-03-01,Fogo em outras áreas,1.0,8
142,2024-03-01,Fogo em áreas de vegetação nativa,6.0,3
143,2024-03-01,Fogo em áreas de vegetação nativa,9.0,5
144,2024-03-01,Fogo em áreas de vegetação nativa,2.0,6
145,2024-03-01,Fogo em áreas de vegetação nativa,1.0,7
146,2024-03-01,Fogo em áreas de vegetação nativa,652.0,8
147,2024-04-01,Fogo em áreas de desmatamento consolidado,3.0,1
148,2024-04-01,Fogo em áreas de desmatamento consolidado,2.0,2
149,2024-04-01,Fogo em áreas de desmatamento consolidado,23.0,3
150,2024-04-01,Fogo em áreas de desmatamento consolidado,6.0,4
151,2024-04-01,Fogo em áreas de desmatamento consolidado,380.0,5
152,2024-04-01,Fogo em áreas de desmatamento consolidado,37.0,6
153,2024-04-01,Fogo em áreas de desmatamento consolidado,42.0,7
154,2024-04-01,Fogo em áreas de desmatamento consolidado,169.0,8
155,2024-04-01,Fogo em áreas de desmatamento recente,8.0,3
156,2024-04-01,Fogo em áreas de desmatamento recente,1.0,4
157,2024-04-01,Fogo em áreas de desmatamento recente,106.0,5
158,2024-04-01,Fogo em áreas de desmatamento recente,7.0,6
159,2024-04-01,Fogo em áreas de desmatamento recente,7.0,7
160,2024-04-01,Fogo em áreas de desmatamento recente,218.0,8
161,2024-04-01,Fogo em áreas de vegetação nativa,1.0,3
162,2024-04-01,Fogo em áreas de vegetação nativa,10.0,5
163,2024-04-01,Fogo em áreas de vegetação nativa,3.0,6
164,2024-04-01,Fogo em áreas de vegetação nativa,132.0,8
165,2024-05-01,Fogo em áreas de desmatamento consolidado,5.0,1
166,2024-05-01,Fogo em áreas de desmatamento consolidado,1.0,2
167,2024-05-01,Fogo em áreas de desmatamento consolidado,15.0,3
168,2024-05-01,Fogo em áreas de desmatamento consolidado,3.0,4
169,2024-05-01,Fogo em áreas de desmatamento consolidado,542.0,5
170,2024-05-01,Fogo em áreas de desmatamento consolidado,155.0,6
171,2024-05-01,Fogo em áreas de desmatamento consolidado,43.0,7
172,2024-05-01,Fogo em áreas de desmatamento consolidado,10.0,8
173,2024-05-01,Fogo em áreas de desmatamento consolidado,6.0,9
174,2024-05-01,Fogo em áreas de desmatamento recente,4.0,1
175,2024-05-01,Fogo em áreas de desmatamento recente,8.0,3
176,2024-05-01,Fogo em áreas de desmatamento recente,670.0,5
177,2024-05-01,Fogo em áreas de desmatamento recente,28.0,6
178,2024-05-01,Fogo em áreas de desmatamento recente,17.0,7
179,2024-05-01,Fogo em áreas de desmatamento recente,2.0,8
180,2024-05-01,Fogo em áreas de vegetação nativa,2.0,1
181,2024-05-01,Fogo em áreas de vegetação nativa,17.0,3
182,2024-05-01,Fogo em áreas de vegetação nativa,127.0,5
183,2024-05-01,Fogo em áreas de vegetação nativa,5.0,6
184,2024-05-01,Fogo em áreas de vegetação nativa,1.0,7
185,2024-05-01,Fogo em áreas de vegetação nativa,2.0,8
186,2024-05-01,Fogo em áreas de vegetação nativa,1.0,9
187,2024-06-01,Fogo em áreas de desmatamento consolidado,29.0,1
188,2024-06-01,Fogo em áreas de desmatamento consolidado,46.0,3
189,2024-06-01,Fogo em áreas de desmatamento consolidado,25.0,4
190,2024-06-01,Fogo em áreas de desmatamento consolidado,399.0,5
191,2024-06-01,Fogo em áreas de desmatamento consolidado,382.0,6
192,2024-06-01,Fogo em áreas de desmatamento consolidado,73.0,7
193,2024-06-01,Fogo em áreas de desmatamento consolidado,3.0,8
194,2024-06-01,Fogo em áreas de desmatamento consolidado,16.0,9
195,2024-06-01,Fogo em áreas de desmatamento recente,66.0,1
196,2024-06-01,Fogo em áreas de desmatamento recente,152.0,3
197,2024-06-01,Fogo em áreas de desmatamento recente,10.0,4
198,2024-06-01,Fogo em áreas de desmatamento recente,1051.0,5
199,2024-06-01,Fogo em áreas de desmatamento recente,196.0,6
200,2024-06-01,Fogo em áreas de desmatamento recente,83.0,7
201,2024-06-01,Fogo em áreas de desmatamento recente,1.0,8
202,2024-06-01,Fogo em áreas de vegetação nativa,6.0,1
203,2024-06-01,Fogo em áreas de vegetação nativa,1.0,2
204,2024-06-01,Fogo em áreas de vegetação nativa,60.0,3
205,2024-06-01,Fogo em áreas de vegetação nativa,1.0,4
206,2024-06-01,Fogo em áreas de vegetação nativa,168.0,5
207,2024-06-01,Fogo em áreas de vegetação nativa,20.0,6
208,2024-06-01,Fogo em áreas de vegetação nativa,24.0,7
209,2024-07-01,Fogo em áreas de desmatamento consolidado,162.0,1
210,2024-07-01,Fogo em áreas de desmatamento consolidado,709.0,3
211,2024-07-01,Fogo em áreas de desmatamento consolidado,146.0,4
212,2024-07-01,Fogo em áreas de desmatamento consolidado,325.0,5
213,2024-07-01,Fogo em áreas de desmatamento consolidado,1406.0,6
214,2024-07-01,Fogo em áreas de desmatamento consolidado,351.0,7
215,2024-07-01,Fogo em áreas de desmatamento consolidado,2.0,8
216,2024-07-01,Fogo em áreas de desmatamento consolidado,47.0,9
217,2024-07-01,Fogo em áreas de desmatamento recente,390.0,1
218,2024-07-01,Fogo em áreas de desmatamento recente,3156.0,3
219,2024-07-01,Fogo em áreas de desmatamento recente,33.0,4
220,2024-07-01,Fogo em áreas de desmatamento recente,911.0,5
221,2024-07-01,Fogo em áreas de desmatamento recente,1475.0,6
222,2024-07-01,Fogo em áreas de desmatamento recente,1073.0,7
223,2024-07-01,Fogo em áreas de desmatamento recente,3.0,9
224,2024-07-01,Fogo em outras áreas,4.0,3
225,2024-07-01,Fogo em outras áreas,1.0,7
226,2024-07-01,Fogo em áreas de vegetação nativa,51.0,1
227,2024-07-01,Fogo em áreas de vegetação nativa,371.0,3
228,2024-07-01,Fogo em áreas de vegetação nativa,4.0,4
229,2024-07-01,Fogo em áreas de vegetação nativa,238.0,5
230,2024-07-01,Fogo em áreas de vegetação nativa,294.0,6
231,2024-07-01,Fogo em áreas de vegetação nativa,174.0,7
232,2024-07-01,Fogo em áreas de vegetação nativa,1.0,8
233,2024-08-01,Fogo em áreas de desmatamento consolidado,495.0,1
234,2024-08-01,Fogo em áreas de desmatamento consolidado,4.0,2
235,2024-08-01,Fogo em áreas de desmatamento consolidado,2309.0,3
236,2024-08-01,Fogo em áreas de desmatamento consolidado,299.0,4
237,2024-08-01,Fogo em áreas de desmatamento consolidado,2428.0,5
238,2024-08-01,Fogo em áreas de desmatamento consolidado,5278.0,6
239,2024-08-01,Fogo em áreas de desmatamento consolidado,1012.0,7
240,2024-08-01,Fogo em áreas de desmatamento consolidado,19.0,8
241,2024-08-01,Fogo em áreas de desmatamento consolidado,135.0,9
242,2024-08-01,Fogo em áreas de desmatamento recente,1081.0,1
243,2024-08-01,Fogo em áreas de desmatamento recente,6142.0,3
244,2024-08-01,Fogo em áreas de desmatamento recente,49.0,4
245,2024-08-01,Fogo em áreas de desmatamento recente,2760.0,5
246,2024-08-01,Fogo em áreas de desmatamento recente,5241.0,6
247,2024-08-01,Fogo em áreas de desmatamento recente,2514.0,7
248,2024-08-01,Fogo em áreas de desmatamento recente,12.0,8
249,2024-08-01,Fogo em áreas de desmatamento recente,14.0,9
250,2024-08-01,Fogo em outras áreas,13.0,3
251,2024-08-01,Fogo em outras áreas,1.0,5
252,2024-08-01,Fogo em outras áreas,2.0,6
253,2024-08-01,Fogo em outras áreas,3.0,7
254,2024-08-01,Fogo em áreas de vegetação nativa,421.0,1
255,2024-08-01,Fogo em áreas de vegetação nativa,8.0,2
256,2024-08-01,Fogo em áreas de vegetação nativa,1864.0,3
257,2024-08-01,Fogo em áreas de vegetação nativa,19.0,4
258,2024-08-01,Fogo em áreas de vegetação nativa,1842.0,5
259,2024-08-01,Fogo em áreas de vegetação nativa,3156.0,6
260,2024-08-01,Fogo em áreas de vegetação nativa,949.0,7
261,2024-08-01,Fogo em áreas de vegetação nativa,10.0,8
262,2024-08-01,Fogo em áreas de vegetação nativa,5.0,9
263,2024-09-01,Fogo em áreas de desmatamento consolidado,870.0,1
264,2024-09-01,Fogo em áreas de desmatamento consolidado,52.0,2
265,2024-09-01,Fogo em áreas de desmatamento consolidado,1800.0,3
266,2024-09-01,Fogo em áreas de desmatamento consolidado,434.0,4
267,2024-09-01,Fogo em áreas de desmatamento consolidado,3766.0,5
268,2024-09-01,Fogo em áreas de desmatamento consolidado,6622.0,6
269,2024-09-01,Fogo em áreas de desmatamento consolidado,622.0,7
270,2024-09-01,Fogo em áreas de desmatamento consolidado,19.0,8
271,2024-09-01,Fogo em áreas de desmatamento consolidado,304.0,9
272,2024-09-01,Fogo em áreas de desmatamento recente,2345.0,1
273,2024-09-01,Fogo em áreas de desmatamento recente,5.0,2
274,2024-09-01,Fogo em áreas de desmatamento recente,3660.0,3
275,2024-09-01,Fogo em áreas de desmatamento recente,57.0,4
276,2024-09-01,Fogo em áreas de desmatamento recente,2480.0,5
277,2024-09-01,Fogo em áreas de desmatamento recente,5044.0,6
278,2024-09-01,Fogo em áreas de desmatamento recente,1159.0,7
279,2024-09-01,Fogo em áreas de desmatamento recente,33.0,8
280,2024-09-01,Fogo em áreas de desmatamento recente,33.0,9
281,2024-09-01,Fogo em outras áreas,34.0,3
282,2024-09-01,Fogo em outras áreas,2.0,4
283,2024-09-01,Fogo em outras áreas,8.0,5
284,2024-09-01,Fogo em outras áreas,5.0,6
285,2024-09-01,Fogo em áreas de vegetação nativa,640.0,1
286,2024-09-01,Fogo em áreas de vegetação nativa,95.0,2
287,2024-09-01,Fogo em áreas de vegetação nativa,1384.0,3
288,2024-09-01,Fogo em áreas de vegetação nativa,21.0,4
289,2024-09-01,Fogo em áreas de vegetação nativa,3492.0,5
290,2024-09-01,Fogo em áreas de vegetação nativa,5408.0,6
291,2024-09-01,Fogo em áreas de vegetação nativa,924.0,7
292,2024-09-01,Fogo em áreas de vegetação nativa,28.0,8
293,2024-09-01,Fogo em áreas de vegetação nativa,28.0,9
294,2024-10-01,Fogo em áreas de desmatamento consolidado,458.0,1
295,2024-10-01,Fogo em áreas de desmatamento consolidado,163.0,2
296,2024-10-01,Fogo em áreas de desmatamento consolidado,813.0,3
297,2024-10-01,Fogo em áreas de desmatamento consolidado,1017.0,4
298,2024-10-01,Fogo em áreas de desmatamento consolidado,676.0,5
299,2024-10-01,Fogo em áreas de desmatamento consolidado,3327.0,6
300,2024-10-01,Fogo em áreas de desmatamento consolidado,311.0,7
301,2024-10-01,Fogo em áreas de desmatamento consolidado,27.0,8
302,2024-10-01,Fogo em áreas de desmatamento consolidado,65.0,9
303,2024-10-01,Fogo em áreas de desmatamento recente,1105.0,1
304,2024-10-01,Fogo em áreas de desmatamento recente,31.0,2
305,2024-10-01,Fogo em áreas de desmatamento recente,914.0,3
306,2024-10-01,Fogo em áreas de desmatamento recente,150.0,4
307,2024-10-01,Fogo em áreas de desmatamento recente,335.0,5
308,2024-10-01,Fogo em áreas de desmatamento recente,2616.0,6
309,2024-10-01,Fogo em áreas de desmatamento recente,276.0,7
310,2024-10-01,Fogo em áreas de desmatamento recente,29.0,8
311,2024-10-01,Fogo em áreas de desmatamento recente,9.0,9
312,2024-10-01,Fogo em outras áreas,22.0,3
313,2024-10-01,Fogo em outras áreas,2.0,4
314,2024-10-01,Fogo em outras áreas,1.0,5
315,2024-10-01,Fogo em outras áreas,9.0,6
316,2024-10-01,Fogo em outras áreas,1.0,7
317,2024-10-01,Fogo em áreas de vegetação nativa,313.0,1
318,2024-10-01,Fogo em áreas de vegetação nativa,347.0,2
319,2024-10-01,Fogo em áreas de vegetação nativa,808.0,3
320,2024-10-01,Fogo em áreas de vegetação nativa,81.0,4
321,2024-10-01,Fogo em áreas de vegetação nativa,468.0,5
322,2024-10-01,Fogo em áreas de vegetação nativa,1081.0,6
323,2024-10-01,Fogo em áreas de vegetação nativa,604.0,7
324,2024-10-01,Fogo em áreas de vegetação nativa,66.0,8
325,2024-10-01,Fogo em áreas de vegetação nativa,1.0,9
326,2024-11-01,Fogo em áreas de desmatamento consolidado,40.0,1
327,2024-11-01,Fogo em áreas de desmatamento consolidado,307.0,2
328,2024-11-01,Fogo em áreas de desmatamento consolidado,287.0,3
329,2024-11-01,Fogo em áreas de desmatamento consolidado,1611.0,4
330,2024-11-01,Fogo em áreas de desmatamento consolidado,118.0,5
331,2024-11-01,Fogo em áreas de desmatamento consolidado,4274.0,6
332,2024-11-01,Fogo em áreas de desmatamento consolidado,35.0,7
333,2024-11-01,Fogo em áreas de desmatamento consolidado,42.0,8
334,2024-11-01,Fogo em áreas de desmatamento consolidado,64.0,9
335,2024-11-01,Fogo em áreas de desmatamento recente,110.0,1
336,2024-11-01,Fogo em áreas de desmatamento recente,57.0,2
337,2024-11-01,Fogo em áreas de desmatamento recente,216.0,3
338,2024-11-01,Fogo em áreas de desmatamento recente,229.0,4
339,2024-11-01,Fogo em áreas de desmatamento recente,71.0,5
340,2024-11-01,Fogo em áreas de desmatamento recente,3527.0,6
341,2024-11-01,Fogo em áreas de desmatamento recente,61.0,7
342,2024-11-01,Fogo em áreas de desmatamento recente,62.0,8
343,2024-11-01,Fogo em áreas de desmatamento recente,8.0,9
344,2024-11-01,Fogo em outras áreas,1.0,2
345,2024-11-01,Fogo em outras áreas,12.0,3
346,2024-11-01,Fogo em outras áreas,2.0,4
347,2024-11-01,Fogo em outras áreas,11.0,6
348,2024-11-01,Fogo em outras áreas,1.0,8
349,2024-11-01,Fogo em áreas de vegetação nativa,10.0,1
350,2024-11-01,Fogo em áreas de vegetação nativa,835.0,2
351,2024-11-01,Fogo em áreas de vegetação nativa,140.0,3
352,2024-11-01,Fogo em áreas de vegetação nativa,122.0,4
353,2024-11-01,Fogo em áreas de vegetação nativa,12.0,5
354,2024-11-01,Fogo em áreas de vegetação nativa,1732.0,6
355,2024-11-01,Fogo em áreas de vegetação nativa,10.0,7
356,2024-11-01,Fogo em áreas de vegetação nativa,99.0,8
357,2024-12-01,Fogo em áreas de desmatamento consolidado,8.0,1
358,2024-12-01,Fogo em áreas de desmatamento consolidado,19.0,2
359,2024-12-01,Fogo em áreas de desmatamento consolidado,74.0,3
360,2024-12-01,Fogo em áreas de desmatamento consolidado,1222.0,4
361,2024-12-01,Fogo em áreas de desmatamento consolidado,150.0,5
362,2024-12-01,Fogo em áreas de desmatamento consolidado,1683.0,6
363,2024-12-01,Fogo em áreas de desmatamento consolidado,18.0,7
364,2024-12-01,Fogo em áreas de desmatamento consolidado,63.0,8
365,2024-12-01,Fogo em áreas de desmatamento consolidado,14.0,9
366,2024-12-01,Fogo em áreas de desmatamento recente,21.0,1
367,2024-12-01,Fogo em áreas de desmatamento recente,8.0,2
368,2024-12-01,Fogo em áreas de desmatamento recente,70.0,3
369,2024-12-01,Fogo em áreas de desmatamento recente,146.0,4
370,2024-12-01,Fogo em áreas de desmatamento recente,140.0,5
371,2024-12-01,Fogo em áreas de desmatamento recente,1008.0,6
372,2024-12-01,Fogo em áreas de desmatamento recente,20.0,7
373,2024-12-01,Fogo em áreas de desmatamento recente,66.0,8
374,2024-12-01,Fogo em áreas de desmatamento recente,1.0,9
375,2024-12-01,Fogo em outras áreas,2.0,3
376,2024-12-01,Fogo em outras áreas,1.0,6
377,2024-12-01,Fogo em áreas de vegetação nativa,1.0,1
378,2024-12-01,Fogo em áreas de vegetação nativa,74.0,2
379,2024-12-01,Fogo em áreas de vegetação nativa,26.0,3
380,2024-12-01,Fogo em áreas de vegetação nativa,62.0,4
381,2024-12-01,Fogo em áreas de vegetação nativa,11.0,5
382,2024-12-01,Fogo em áreas de vegetação nativa,293.0,6
383,2024-12-01,Fogo em áreas de vegetação nativa,149.0,8
384,2023-01-01,Fogo em áreas de desmatamento consolidado,3.0,1
385,2023-01-01,Fogo em áreas de desmatamento consolidado,5.0,2
386,2023-01-01,Fogo em áreas de desmatamento consolidado,28.0,3
387,2023-01-01,Fogo em áreas de desmatamento consolidado,85.0,4
388,2023-01-01,Fogo em áreas de desmatamento consolidado,133.0,5
389,2023-01-01,Fogo em áreas de desmatamento consolidado,225.0,6
390,2023-01-01,Fogo em áreas de desmatamento consolidado,16.0,7
391,2023-01-01,Fogo em áreas de desmatamento consolidado,110.0,8
392,2023-01-01,Fogo em áreas de desmatamento consolidado,4.0,9
393,2023-01-01,Fogo em áreas de desmatamento recente,3.0,1
394,2023-01-01,Fogo em áreas de desmatamento recente,1.0,2
395,2023-01-01,Fogo em áreas de desmatamento recente,27.0,3
396,2023-01-01,Fogo em áreas de desmatamento recente,11.0,4
397,2023-01-01,Fogo em áreas de desmatamento recente,41.0,5
398,2023-01-01,Fogo em áreas de desmatamento recente,93.0,6
399,2023-01-01,Fogo em áreas de desmatamento recente,22.0,7
400,2023-01-01,Fogo em áreas de desmatamento recente,110.0,8
401,2023-01-01,Fogo em áreas de desmatamento recente,1.0,9
402,2023-01-01,Fogo em outras áreas,1.0,3
403,2023-01-01,Fogo em áreas de vegetação nativa,2.0,1
404,2023-01-01,Fogo em áreas de vegetação nativa,2.0,2
405,2023-01-01,Fogo em áreas de vegetação nativa,11.0,3
406,2023-01-01,Fogo em áreas de vegetação nativa,7.0,4
407,2023-01-01,Fogo em áreas de vegetação nativa,4.0,5
408,2023-01-01,Fogo em áreas de vegetação nativa,7.0,6
409,2023-01-01,Fogo em áreas de vegetação nativa,104.0,8
410,2023-01-01,Fogo em áreas de vegetação nativa,1.0,9
411,2023-02-01,Fogo em áreas de desmatamento consolidado,1.0,1
412,2023-02-01,Fogo em áreas de desmatamento consolidado,9.0,3
413,2023-02-01,Fogo em áreas de desmatamento consolidado,6.0,4
414,2023-02-01,Fogo em áreas de desmatamento consolidado,360.0,5
415,2023-02-01,Fogo em áreas de desmatamento consolidado,69.0,6
416,2023-02-01,Fogo em áreas de desmatamento consolidado,18.0,7
417,2023-02-01,Fogo em áreas de desmatamento consolidado,41.0,8
418,2023-02-01,Fogo em áreas de desmatamento consolidado,7.0,9
419,2023-02-01,Fogo em áreas de desmatamento recente,16.0,3
420,2023-02-01,Fogo em áreas de desmatamento recente,2.0,4
421,2023-02-01,Fogo em áreas de desmatamento recente,52.0,5
422,2023-02-01,Fogo em áreas de desmatamento recente,16.0,6
423,2023-02-01,Fogo em áreas de desmatamento recente,6.0,7
424,2023-02-01,Fogo em áreas de desmatamento recente,42.0,8
425,2023-02-01,Fogo em outras áreas,1.0,3
426,2023-02-01,Fogo em áreas de vegetação nativa,5.0,3
427,2023-02-01,Fogo em áreas de vegetação nativa,5.0,5
428,2023-02-01,Fogo em áreas de vegetação nativa,8.0,6
429,2023-02-01,Fogo em áreas de vegetação nativa,85.0,8
430,2023-02-01,Fogo em áreas de vegetação nativa,1.0,9
431,2023-03-01,Fogo em áreas de desmatamento consolidado,19.0,3
